DAY,FLIGHT,TIME,DATE_FROM,DATE_TO,AIRLINE,DESTINATION
일요일,OK191,12:50,2021-03-31,2021-03-31,체코항공,프라하
일요일,UO619,12:50,2021-03-31,2021-10-26,홍콩익스프레스,홍콩
일요일,KE905,12:50,2021-03-31,2021-05-31,대한항공,프랑크푸르트
일요일,KE5935,12:50,2021-03-31,2021-03-31,대한항공,프라하
일요일,KE937,12:50,2021-03-31,2021-10-25,대한항공,비엔나
일요일,Z2885,12:55,2021-03-31,2021-10-26,필리핀에어아시아,마닐라
일요일,MU5042,12:55,2021-03-31,2021-10-25,중국동방항공,상하이/ 푸동
일요일,CZ514,12:55,2021-03-31,2021-10-25,중국남방항공,상하이/ 푸동
일요일,CZ6080,12:55,2021-03-31,2021-10-25,중국남방항공,우한
일요일,KE5857,12:55,2021-03-31,2021-10-25,대한항공,상하이/ 푸동
일요일,KE5805,12:55,2021-03-31,2021-10-25,대한항공,우한
일요일,FM5042,12:55,2021-03-31,2021-10-25,상하이항공,상하이/ 푸동
일요일,TW251,12:55,2021-03-31,2021-10-23,티웨이항공,삿포로
일요일,CA5004,13:00,2021-03-31,2021-10-26,중국국제항공,베이징
일요일,OZ333,13:00,2021-03-31,2021-10-26,아시아나항공,베이징
일요일,CZ4518,13:00,2021-03-31,2021-10-26,중국남방항공,다롄
일요일,DL9028,13:00,2021-03-31,2021-05-31,델타항공,델리
일요일,9W4672,13:00,2021-03-31,2021-05-31,제트 에어웨이즈,델리
일요일,KE869,13:00,2021-03-31,2021-10-26,대한항공,다롄
일요일,KE481,13:00,2021-03-31,2021-05-31,대한항공,델리
일요일,SU5437,13:05,2021-03-31,2021-10-26,㈜ 아에로플로트 러시아항공,블라디보스토크
일요일,CA124,13:05,2021-03-31,2021-10-26,중국국제항공,베이징
일요일,CA140,13:05,2021-03-31,2021-10-26,중국국제항공,항저우
일요일,OZ6807,13:05,2021-03-31,2021-10-26,아시아나항공,베이징
일요일,OZ6827,13:05,2021-03-31,2021-10-26,아시아나항공,항저우
일요일,HZ5437,13:05,2021-03-31,2021-10-26,오로라항공,블라디보스토크
일요일,MU8361,13:05,2021-03-31,2021-04-06,중국동방항공,칭다오
일요일,DL7899,13:05,2021-03-31,2021-10-20,델타항공,가고시마
일요일,EY8483,13:05,2021-03-31,2021-10-20,에티하드 항공,가고시마
일요일,JL5248,13:05,2021-03-31,2021-10-20,일본항공,가고시마
일요일,7C1704,13:05,2021-03-31,2021-10-24,제주항공,마쓰야마
일요일,KE785,13:05,2021-03-31,2021-10-20,대한항공,가고시마
일요일,KE901,13:05,2021-03-31,2021-04-30,대한항공,파리
일요일,KE861,13:05,2021-03-31,2021-04-06,대한항공,칭다오
일요일,KE5983,13:05,2021-03-31,2021-10-26,대한항공,블라디보스토크
일요일,SU251,13:10,2021-03-31,2021-03-31,㈜ 아에로플로트 러시아항공,모스크바
일요일,MU2034,13:10,2021-03-31,2021-10-26,중국동방항공,칭다오
일요일,GA9410,13:10,2021-03-31,2021-03-31,가루다인도네시아,모스크바
일요일,KE847,13:10,2021-03-31,2021-10-26,대한항공,지난
일요일,KE5923,13:10,2021-03-31,2021-03-31,대한항공,모스크바
일요일,KE5843,13:10,2021-03-31,2021-10-26,대한항공,칭다오
일요일,KE817,13:15,2021-03-31,2021-05-26,대한항공,황산
일요일,TW275,13:15,2021-03-31,2021-10-25,티웨이항공,구마모토
일요일,SU4031,13:20,2021-03-31,2021-05-31,㈜ 아에로플로트 러시아항공,모스크바
일요일,OZ6751,13:20,2021-03-31,2021-10-26,아시아나항공,창춘
일요일,CZ688,13:20,2021-03-31,2021-10-26,중국남방항공,창춘
일요일,KE907,13:20,2021-03-31,2021-04-28,대한항공,런던/히드로
일요일,KE923,13:20,2021-03-31,2021-05-31,대한항공,모스크바
일요일,DL9018,13:25,2021-03-31,2021-05-31,델타항공,홍콩
일요일,EK7220,13:25,2021-03-31,2021-05-05,에미레이트항공,두바이
일요일,EY8503,13:25,2021-03-31,2021-05-31,에티하드 항공,홍콩
일요일,9W4655,13:25,2021-03-31,2021-05-31,제트 에어웨이즈,홍콩
일요일,KE951,13:25,2021-03-31,2021-05-05,대한항공,두바이
일요일,KE601,13:25,2021-03-31,2021-05-31,대한항공,홍콩
일요일,SV6121,13:25,2021-03-31,2021-05-05,사우디 아라비안 항공,두바이
일요일,7C1802,13:30,2021-03-31,2021-10-26,제주항공,오키나와
일요일,SU5497,13:35,2021-03-31,2021-10-26,㈜ 아에로플로트 러시아항공,사할린
일요일,HZ5497,13:35,2021-03-31,2021-10-26,오로라항공,사할린
일요일,CX439,13:35,2021-03-31,2021-10-26,캐세이패시픽항공,홍콩
일요일,KE5987,13:35,2021-03-31,2021-10-26,대한항공,사할린
일요일,QF8232,13:35,2021-03-31,2021-10-26,콴타스항공,홍콩
일요일,QR5829,13:35,2021-03-31,2021-10-26,카타르항공,홍콩
일요일,KE955,13:40,2021-03-31,2021-04-05,대한항공,이스탄불
일요일,TW239,13:40,2021-03-31,2021-04-29,티웨이항공,나고야
일요일,LJ213,13:45,2021-03-31,2021-04-26,진에어,오사카/ 간사이
일요일,MU8363,13:50,2021-03-31,2021-10-26,중국동방항공,웨이하이
일요일,KE839,13:50,2021-03-31,2021-10-26,대한항공,웨이하이
일요일,JU8667,13:55,2021-03-31,2021-03-31,에어세르비아,로마
일요일,AZ759,13:55,2021-03-31,2021-03-31,알리탈리아,로마
일요일,KE5931,13:55,2021-03-31,2021-03-31,대한항공,로마
일요일,CA4088,14:00,2021-03-31,2021-10-26,중국국제항공,칭다오
일요일,AF7906,14:00,2021-03-31,2021-04-21,에어 프랑스,후쿠오카
일요일,RS713,14:00,2021-03-31,2021-03-31,에어서울,오사카/ 간사이
일요일,AZ2763,14:00,2021-03-31,2021-04-21,알리탈리아,후쿠오카
일요일,OZ6701,14:00,2021-03-31,2021-10-26,아시아나항공,칭다오
일요일,OZ365,14:00,2021-03-31,2021-10-26,아시아나항공,상하이/ 푸동
일요일,DL9017,14:00,2021-03-31,2021-04-21,델타항공,후쿠오카
일요일,EY8481,14:00,2021-03-31,2021-04-21,에티하드 항공,후쿠오카
일요일,JL5222,14:00,2021-03-31,2021-04-21,일본항공,후쿠오카
일요일,KE789,14:00,2021-03-31,2021-04-21,대한항공,후쿠오카
일요일,SC4088,14:00,2021-03-31,2021-10-26,산동항공,칭다오
일요일,NZ4050,14:05,2021-03-31,2021-10-26,에어 뉴질랜드,오사카/ 간사이
일요일,RS743,14:05,2021-03-31,2021-10-20,에어서울,다카마쓰
일요일,NH6954,14:05,2021-03-31,2021-10-26,전일본공수 주식회사,오사카/ 간사이
일요일,OZ114,14:05,2021-03-31,2021-10-26,아시아나항공,오사카/ 간사이
일요일,EY8455,14:05,2021-03-31,2021-10-26,에티하드 항공,오사카/ 간사이
일요일,KL200,14:05,2021-03-31,2021-06-02,케에엘엠네덜란드항공,암스테르담
일요일,KE925,14:05,2021-03-31,2021-06-02,대한항공,암스테르담
일요일,TW271,14:05,2021-03-31,2021-10-26,티웨이항공,오키나와
일요일,AI317,14:15,2021-03-31,2021-10-25,에어인디아 리미티드,뭄바이
일요일,AZ7687,14:15,2021-03-31,2021-10-26,알리탈리아,로마
일요일,OZ6377,14:15,2021-03-31,2021-10-25,아시아나항공,뭄바이
일요일,MU5022,14:15,2021-03-31,2021-04-05,중국동방항공,칭다오
일요일,MU2018,14:15,2021-03-31,2021-10-26,중국동방항공,웨이하이
일요일,HX1327,14:15,2021-03-31,2021-10-25,홍콩항공,뭄바이
일요일,KE5871,14:15,2021-03-31,2021-04-05,대한항공,칭다오
일요일,KE931,14:15,2021-03-31,2021-10-26,대한항공,로마
일요일,KE5849,14:15,2021-03-31,2021-10-26,대한항공,웨이하이
일요일,CA5028,14:20,2021-03-31,2021-10-26,중국국제항공,칭다오
일요일,CA144,14:20,2021-03-31,2021-10-26,중국국제항공,옌지(연길)
일요일,OZ319,14:20,2021-03-31,2021-10-26,아시아나항공,칭다오
일요일,OZ713,14:20,2021-03-31,2021-10-26,아시아나항공,타이베이
일요일,OZ6825,14:20,2021-03-31,2021-10-26,아시아나항공,옌지(연길)
일요일,BR2149,14:20,2021-03-31,2021-10-26,에바항공,타이베이
일요일,KE5867,14:20,2021-03-31,2021-10-26,대한항공,울란바토르
일요일,OM302,14:20,2021-03-31,2021-10-26,몽골항공,울란바토르
일요일,SC319,14:20,2021-03-31,2021-10-26,산동항공,칭다오
일요일,RS723,14:25,2021-03-31,2021-10-20,에어서울,후쿠오카
일요일,LJ203,14:25,2021-03-31,2021-04-26,진에어,도쿄/ 나리타
일요일,KE5743,14:25,2021-03-31,2021-04-26,대한항공,도쿄/ 나리타
일요일,LH713,14:25,2021-03-31,2021-03-31,루프트한자 독일항공,프랑크푸르트
일요일,AM6702,14:30,2021-03-31,2021-06-30,아에로멕시코,로스앤젤레스
일요일,OZ521,14:30,2021-03-31,2021-10-26,아시아나항공,런던/히드로
일요일,MU5062,14:30,2021-03-31,2021-10-23,중국동방항공,상하이/ 푸동
일요일,CZ516,14:30,2021-03-31,2021-10-23,중국남방항공,상하이/ 푸동
일요일,DL9044,14:30,2021-03-31,2021-06-30,델타항공,로스앤젤레스
일요일,KE017,14:30,2021-03-31,2021-06-30,대한항공,로스앤젤레스
일요일,KE5863,14:30,2021-03-31,2021-10-23,대한항공,상하이/ 푸동
일요일,LA8428,14:30,2021-03-31,2021-06-30,란항공,로스앤젤레스
일요일,FM5062,14:30,2021-03-31,2021-10-23,상하이항공,상하이/ 푸동
일요일,CZ4526,14:35,2021-03-31,2021-05-08,중국남방항공,선양
일요일,CZ6074,14:35,2021-03-31,2021-10-26,중국남방항공,옌지(연길)
일요일,UO631,14:35,2021-03-31,2021-10-20,홍콩익스프레스,홍콩
일요일,KE833,14:35,2021-03-31,2021-05-08,대한항공,선양
일요일,CA402,14:40,2021-03-31,2021-10-25,중국국제항공,청두
일요일,NX821,14:40,2021-03-31,2021-10-26,에어마카우,마카오
일요일,OZ6831,14:40,2021-03-31,2021-10-25,아시아나항공,청두
일요일,OZ202,14:40,2021-03-31,2021-06-30,아시아나항공,로스앤젤레스
일요일,OZ6867,14:40,2021-03-31,2021-10-26,아시아나항공,마카오
일요일,CM8000,14:40,2021-03-31,2021-06-30,코파항공,로스앤젤레스
일요일,ZE643,14:40,2021-03-31,2021-10-26,이스타항공,후쿠오카
일요일,SQ5702,14:40,2021-03-31,2021-06-30,싱가포르항공,로스앤젤레스
일요일,TG6741,14:40,2021-03-31,2021-06-30,타이항공,로스앤젤레스
일요일,UA7285,14:40,2021-03-31,2021-06-30,유나이티드항공,로스앤젤레스
일요일,DL7875,14:45,2021-03-31,2021-04-25,델타항공,싱가포르
일요일,9W4668,14:45,2021-03-31,2021-04-25,제트 에어웨이즈,싱가포르
일요일,KE643,14:45,2021-03-31,2021-04-25,대한항공,싱가포르
일요일,TW295,14:45,2021-03-31,2021-10-26,티웨이항공,사가
일요일,RS743,14:50,2021-03-31,2021-10-20,에어서울,다카마쓰
일요일,OZ6899,14:55,2021-03-31,2021-10-26,아시아나항공,선전
일요일,CZ338,14:55,2021-03-31,2021-10-26,중국남방항공,광저우
일요일,7C1108,14:55,2021-03-31,2021-10-20,제주항공,도쿄/ 나리타
일요일,KE5815,14:55,2021-03-31,2021-10-26,대한항공,광저우
일요일,ZH9034,14:55,2021-03-31,2021-10-26,심천항공,선전
일요일,CA5006,15:00,2021-03-31,2021-10-24,중국국제항공,베이징
일요일,OZ335,15:00,2021-03-31,2021-10-24,아시아나항공,베이징
일요일,ZE651,15:00,2021-03-31,2021-10-20,이스타항공,가고시마
일요일,7C4205,15:00,2021-03-31,2021-05-29,제주항공,치앙마이
일요일,AZ7685,15:05,2021-03-31,2021-10-25,알리탈리아,밀라노
일요일,CX411,15:05,2021-03-31,2021-10-26,캐세이패시픽항공,홍콩
일요일,7C1104,15:05,2021-03-31,2021-10-26,제주항공,도쿄/ 나리타
일요일,KE927,15:05,2021-03-31,2021-10-25,대한항공,밀라노
일요일,QF8224,15:05,2021-03-31,2021-10-26,콴타스항공,홍콩
일요일,QR5801,15:05,2021-03-31,2021-10-26,카타르항공,홍콩
일요일,ZE603,15:10,2021-03-31,2021-10-26,이스타항공,도쿄/ 나리타
일요일,AZ2761,15:20,2021-03-31,2021-10-26,알리탈리아,오사카/ 간사이
일요일,DL7683,15:20,2021-03-31,2021-10-26,델타항공,오사카/ 간사이
일요일,EY8487,15:20,2021-03-31,2021-10-26,에티하드 항공,오사카/ 간사이
일요일,JL5212,15:20,2021-03-31,2021-10-26,일본항공,오사카/ 간사이
일요일,KE725,15:20,2021-03-31,2021-10-26,대한항공,오사카/ 간사이
일요일,7C1308,15:25,2021-03-31,2021-05-06,제주항공,오사카/ 간사이
일요일,KE941,15:25,2021-03-31,2021-08-25,대한항공,타슈켄트
일요일,HY7514,15:25,2021-03-31,2021-08-25,우즈베키스탄항공,타슈켄트
일요일,AC064,15:30,2021-03-31,2021-10-26,캐나다항공,밴쿠버
일요일,CA4082,15:30,2021-03-31,2021-10-26,중국국제항공,칭다오
일요일,OZ6705,15:30,2021-03-31,2021-10-26,아시아나항공,칭다오
일요일,DL7913,15:30,2021-03-31,2021-10-26,델타항공,자카르타
일요일,ZE613,15:30,2021-03-31,2021-10-26,이스타항공,오사카/ 간사이
일요일,GA9963,15:30,2021-03-31,2021-10-26,가루다인도네시아,자카르타
일요일,7C1404,15:30,2021-03-31,2021-06-30,제주항공,후쿠오카
일요일,KE627,15:30,2021-03-31,2021-10-26,대한항공,자카르타
일요일,SC4082,15:30,2021-03-31,2021-10-26,산동항공,칭다오
일요일,SQ1002,15:30,2021-03-31,2021-10-26,싱가포르항공,밴쿠버
일요일,DL7688,15:35,2021-03-31,2021-10-26,델타항공,오키나와
일요일,EY8485,15:35,2021-03-31,2021-10-26,에티하드 항공,오키나와
일요일,JL5274,15:35,2021-03-31,2021-10-26,일본항공,오키나와
일요일,7C8503,15:35,2021-03-31,2021-10-26,제주항공,웨이하이
일요일,KE735,15:35,2021-03-31,2021-10-26,대한항공,오키나와
일요일,MM006,15:35,2021-03-31,2021-10-26,피치항공,오사카/ 간사이
일요일,NZ4056,15:45,2021-03-31,2021-10-26,에어 뉴질랜드,도쿄/ 나리타
일요일,NH6976,15:45,2021-03-31,2021-10-26,전일본공수 주식회사,도쿄/ 나리타
일요일,OZ106,15:45,2021-03-31,2021-10-26,아시아나항공,도쿄/ 나리타
일요일,EY8458,15:45,2021-03-31,2021-10-26,에티하드 항공,도쿄/ 나리타
일요일,UA7322,15:45,2021-03-31,2021-10-26,유나이티드항공,도쿄/ 나리타
일요일,SC4988,15:50,2021-03-31,2021-10-26,산동항공,지난
일요일,MU268,15:55,2021-03-31,2021-10-26,중국동방항공,옌타이
일요일,LJ227,15:55,2021-03-31,2021-10-26,진에어,후쿠오카
일요일,KE5851,15:55,2021-03-31,2021-10-26,대한항공,옌타이
일요일,NH6966,16:00,2021-03-31,2021-10-26,전일본공수 주식회사,나고야
일요일,OZ124,16:00,2021-03-31,2021-10-26,아시아나항공,나고야
일요일,DL7695,16:00,2021-03-31,2021-08-25,델타항공,덴파사르
일요일,DL7860,16:00,2021-03-31,2021-10-26,델타항공,샌프란시스코
일요일,EY8462,16:00,2021-03-31,2021-10-26,에티하드 항공,나고야
일요일,GA9961,16:00,2021-03-31,2021-08-25,가루다인도네시아,덴파사르
일요일,7C1406,16:00,2021-03-31,2021-10-20,제주항공,후쿠오카
일요일,KE633,16:00,2021-03-31,2021-08-25,대한항공,덴파사르
일요일,KE023,16:00,2021-03-31,2021-10-26,대한항공,샌프란시스코
일요일,TK8092,16:00,2021-03-31,2021-10-26,터키항공,나고야
일요일,CI9067,16:05,2021-03-31,2021-10-26,중화항공,타이베이
일요일,DL7663,16:05,2021-03-31,2021-10-26,델타항공,타이베이
일요일,EY8496,16:05,2021-03-31,2021-10-26,에티하드 항공,타이베이
일요일,LJ283,16:05,2021-03-31,2021-10-26,진에어,오사카/ 간사이
일요일,KE693,16:05,2021-03-31,2021-10-26,대한항공,타이베이
일요일,OZ751,16:10,2021-03-31,2021-10-26,아시아나항공,싱가포르
일요일,LJ263,16:10,2021-03-31,2021-10-26,진에어,기타큐슈
일요일,KE5749,16:10,2021-03-31,2021-10-26,대한항공,기타큐슈
일요일,SQ5751,16:10,2021-03-31,2021-10-26,싱가포르항공,싱가포르
일요일,MU2004,16:15,2021-03-31,2021-10-23,중국동방항공,쿤밍
일요일,KE5855,16:15,2021-03-31,2021-10-23,대한항공,쿤밍
일요일,AC6986,16:20,2021-03-31,2021-10-20,캐나다항공,미야자키
일요일,CA5008,16:20,2021-03-31,2021-10-20,중국국제항공,웨이하이
일요일,NH6944,16:20,2021-03-31,2021-10-20,전일본공수 주식회사,미야자키
일요일,OZ158,16:20,2021-03-31,2021-10-20,아시아나항공,미야자키
일요일,OZ309,16:20,2021-03-31,2021-10-20,아시아나항공,웨이하이
일요일,MU5034,16:20,2021-03-31,2021-10-26,중국동방항공,상하이/ 푸동
일요일,CZ518,16:20,2021-03-31,2021-10-26,중국남방항공,상하이/ 푸동
일요일,EY8450,16:20,2021-03-31,2021-10-20,에티하드 항공,미야자키
일요일,KE5885,16:20,2021-03-31,2021-10-26,대한항공,상하이/ 푸동
일요일,MM906,16:20,2021-03-31,2021-10-26,피치항공,오키나와
일요일,FM5034,16:20,2021-03-31,2021-10-26,상하이항공,상하이/ 푸동
일요일,D7505,16:25,2021-03-31,2021-10-26,에어아시아엑스,쿠알라룸푸르
일요일,CZ3062,16:25,2021-03-31,2021-10-26,중국남방항공,광저우
일요일,DL9010,16:25,2021-03-31,2021-10-20,델타항공,시애틀
일요일,EY8493,16:25,2021-03-31,2021-10-20,에티하드 항공,시애틀
일요일,KE5825,16:25,2021-03-31,2021-10-26,대한항공,광저우
일요일,KE019,16:25,2021-03-31,2021-10-20,대한항공,시애틀
일요일,CA5044,16:30,2021-03-31,2021-10-20,중국국제항공,옌타이
일요일,OZ307,16:30,2021-03-31,2021-10-20,아시아나항공,옌타이
일요일,SC307,16:30,2021-03-31,2021-10-20,산동항공,옌타이
일요일,ZH3306,16:30,2021-03-31,2021-10-20,심천항공,옌타이
일요일,MU560,16:35,2021-03-31,2021-10-26,중국동방항공,칭다오
일요일,DL7911,16:35,2021-03-31,2021-10-26,델타항공,쿠알라룸푸르
일요일,KE671,16:35,2021-03-31,2021-10-26,대한항공,쿠알라룸푸르
일요일,KE5841,16:35,2021-03-31,2021-10-26,대한항공,칭다오
일요일,MH5621,16:35,2021-03-31,2021-10-26,말레이시아 에어라인스,쿠알라룸푸르
일요일,AC6304,16:40,2021-03-31,2021-10-26,캐나다항공,싱가포르
일요일,OZ6789,16:40,2021-03-31,2021-10-26,아시아나항공,싱가포르
일요일,SQ609,16:40,2021-03-31,2021-10-26,싱가포르항공,싱가포르
일요일,VA5409,16:40,2021-03-31,2021-10-26,베네주엘라 국제항공,싱가포르
일요일,CA4722,16:45,2021-03-31,2021-10-26,중국국제항공,칭다오
일요일,OZ6717,16:45,2021-03-31,2021-10-26,아시아나항공,칭다오
일요일,SC4722,16:45,2021-03-31,2021-10-26,산동항공,칭다오
일요일,OZ6614,16:50,2021-03-31,2021-05-21,아시아나항공,샌프란시스코
일요일,LJ225,16:50,2021-03-31,2021-10-26,진에어,후쿠오카
일요일,KL4245,16:50,2021-03-31,2021-06-29,케에엘엠네덜란드항공,오클랜드
일요일,KE129,16:50,2021-03-31,2021-06-29,대한항공,오클랜드
일요일,UA892,16:50,2021-03-31,2021-05-21,유나이티드항공,샌프란시스코
일요일,Z2039,16:55,2021-03-31,2021-10-26,필리핀에어아시아,칼리보
일요일,9C8560,16:55,2021-03-31,2021-10-24,춘추항공,상하이/ 푸동
일요일,7C1306,17:00,2021-03-31,2021-10-26,제주항공,오사카/ 간사이
일요일,RS703,17:05,2021-03-31,2021-10-20,에어서울,도쿄/ 나리타
일요일,LJ095,17:10,2021-03-31,2021-03-31,진에어,조호바루
일요일,KE5793,17:10,2021-03-31,2021-03-31,대한항공,조호바루
일요일,AF7903,17:15,2021-03-31,2021-10-26,에어 프랑스,부산
일요일,AZ2775,17:15,2021-03-31,2021-10-26,알리탈리아,부산
일요일,OZ761,17:15,2021-03-31,2021-10-26,아시아나항공,자카르타
일요일,DL7878,17:15,2021-03-31,2021-10-26,델타항공,부산
일요일,LJ079,17:15,2021-03-31,2021-10-26,진에어,다낭
일요일,LJ063,17:15,2021-03-31,2021-07-20,진에어,코타키나발루
일요일,KL4247,17:15,2021-03-31,2021-10-26,케에엘엠네덜란드항공,부산
일요일,KE1405,17:15,2021-03-31,2021-10-26,대한항공,부산
일요일,KE5787,17:15,2021-03-31,2021-07-20,대한항공,코타키나발루
일요일,NZ4058,17:20,2021-03-31,2021-10-26,에어 뉴질랜드,오사카/ 간사이
일요일,NH6888,17:20,2021-03-31,2021-10-26,전일본공수 주식회사,오사카/ 간사이
일요일,OZ118,17:20,2021-03-31,2021-10-26,아시아나항공,오사카/ 간사이
일요일,EY8454,17:20,2021-03-31,2021-10-26,에티하드 항공,오사카/ 간사이
일요일,AA280,17:25,2021-03-31,2021-10-26,아메리칸항공,댈러스
일요일,MU580,17:25,2021-03-31,2021-10-23,중국동방항공,난징
일요일,KE5031,17:25,2021-03-31,2021-10-26,대한항공,댈러스
일요일,MH9428,17:25,2021-03-31,2021-10-26,말레이시아 에어라인스,댈러스
일요일,CZ696,17:30,2021-03-31,2021-10-26,중국남방항공,다롄
일요일,ZE511,17:30,2021-03-31,2021-10-26,이스타항공,방콕
일요일,BR2223,17:30,2021-03-31,2021-10-26,에바항공,방콕
일요일,KE5835,17:30,2021-03-31,2021-10-26,대한항공,다롄
일요일,TG635,17:30,2021-03-31,2021-10-26,타이항공,방콕
일요일,CA802,17:40,2021-03-31,2021-10-25,중국국제항공,톈진
일요일,AF7888,17:40,2021-03-31,2021-10-26,에어 프랑스,호놀룰루
일요일,OZ6821,17:40,2021-03-31,2021-10-25,아시아나항공,톈진
일요일,DL7671,17:40,2021-03-31,2021-10-26,델타항공,호놀룰루
일요일,EY8491,17:40,2021-03-31,2021-10-26,에티하드 항공,호놀룰루
일요일,JL5204,17:40,2021-03-31,2021-10-26,일본항공,호놀룰루
일요일,KE001,17:40,2021-03-31,2021-10-26,대한항공,호놀룰루
일요일,AF7887,17:45,2021-03-31,2021-10-26,에어 프랑스,덴파사르
일요일,DL7872,17:45,2021-03-31,2021-10-26,델타항공,덴파사르
일요일,GA9965,17:45,2021-03-31,2021-10-26,가루다인도네시아,덴파사르
일요일,KE629,17:45,2021-03-31,2021-10-26,대한항공,덴파사르
일요일,CA126,17:50,2021-03-31,2021-10-26,중국국제항공,베이징
일요일,OZ6803,17:50,2021-03-31,2021-10-26,아시아나항공,베이징
일요일,TW131,17:50,2021-03-31,2021-10-26,티웨이항공,비엔티안
일요일,AC6980,17:55,2021-03-31,2021-03-31,캐나다항공,푸케트
일요일,OZ747,17:55,2021-03-31,2021-03-31,아시아나항공,푸케트
일요일,TG6729,17:55,2021-03-31,2021-03-31,타이항공,푸케트
일요일,UA7304,17:55,2021-03-31,2021-03-31,유나이티드항공,푸케트
일요일,DL7929,18:00,2021-03-31,2021-03-31,델타항공,푸케트
일요일,7C1608,18:00,2021-03-31,2021-10-26,제주항공,나고야
일요일,KE637,18:00,2021-03-31,2021-03-31,대한항공,푸케트
일요일,TW301,18:00,2021-03-31,2021-10-26,티웨이항공,괌
일요일,TW123,18:00,2021-03-31,2021-10-23,티웨이항공,호찌민
일요일,AI7147,18:05,2021-03-31,2021-05-29,에어인디아 리미티드,델리
일요일,OZ767,18:05,2021-03-31,2021-05-29,아시아나항공,델리
일요일,DL7852,18:05,2021-03-31,2021-10-26,델타항공,방콕
일요일,ET672,18:05,2021-03-31,2021-10-20,에티오피아항공,도쿄/ 나리타
일요일,9W4661,18:05,2021-03-31,2021-10-26,제트 에어웨이즈,방콕
일요일,KQ5103,18:05,2021-03-31,2021-10-26,케냐항공,방콕
일요일,KE651,18:05,2021-03-31,2021-10-26,대한항공,방콕
일요일,KE5689,18:05,2021-03-31,2021-10-26,대한항공,하노이
일요일,VN415,18:05,2021-03-31,2021-10-26,베트남항공,하노이
일요일,KC577,18:20,2021-03-31,2021-10-25,에어 아스타나,알마티
일요일,AC6998,18:20,2021-03-31,2021-10-26,캐나다항공,후쿠오카
일요일,NH6898,18:20,2021-03-31,2021-10-26,전일본공수 주식회사,후쿠오카
일요일,OZ577,18:20,2021-03-31,2021-10-25,아시아나항공,알마티
일요일,OZ136,18:20,2021-03-31,2021-10-26,아시아나항공,후쿠오카
일요일,DL7924,18:20,2021-03-31,2021-10-26,델타항공,치앙마이
일요일,DL7925,18:20,2021-03-31,2021-06-30,델타항공,호찌민
일요일,ET1444,18:20,2021-03-31,2021-10-26,에티오피아항공,후쿠오카
일요일,EY8442,18:20,2021-03-31,2021-10-26,에티하드 항공,후쿠오카
일요일,KE667,18:20,2021-03-31,2021-10-26,대한항공,치앙마이
일요일,KE683,18:20,2021-03-31,2021-06-30,대한항공,호찌민
일요일,TK8094,18:20,2021-03-31,2021-10-26,터키항공,후쿠오카
일요일,VN3401,18:20,2021-03-31,2021-06-30,베트남항공,호찌민
일요일,AZ2767,18:25,2021-03-31,2021-10-26,알리탈리아,부산
일요일,MU9828,18:25,2021-03-31,2021-10-26,중국동방항공,상하이/ 푸동
일요일,DL7855,18:25,2021-03-31,2021-10-26,델타항공,부산
일요일,KE1403,18:25,2021-03-31,2021-10-26,대한항공,부산
일요일,KE5893,18:25,2021-03-31,2021-10-26,대한항공,상하이/ 푸동
일요일,FM828,18:25,2021-03-31,2021-10-26,상하이항공,상하이/ 푸동
일요일,TW293,18:25,2021-03-31,2021-04-28,티웨이항공,후쿠오카
일요일,MU8311,18:30,2021-03-31,2021-10-25,중국동방항공,쿤밍
일요일,ZE591,18:30,2021-03-31,2021-10-26,이스타항공,다낭
일요일,KE885,18:30,2021-03-31,2021-10-25,대한항공,쿤밍
일요일,AF7905,18:35,2021-03-31,2021-10-26,에어 프랑스,후쿠오카
일요일,AZ2772,18:35,2021-03-31,2021-10-26,알리탈리아,후쿠오카
일요일,DL7883,18:35,2021-03-31,2021-10-26,델타항공,후쿠오카
일요일,DL7672,18:35,2021-03-31,2021-10-26,델타항공,도쿄/ 나리타
일요일,JL5224,18:35,2021-03-31,2021-10-26,일본항공,후쿠오카
일요일,JL5206,18:35,2021-03-31,2021-10-26,일본항공,도쿄/ 나리타
일요일,KL4258,18:35,2021-03-31,2021-10-26,케에엘엠네덜란드항공,후쿠오카
일요일,KE781,18:35,2021-03-31,2021-10-26,대한항공,후쿠오카
일요일,KE705,18:35,2021-03-31,2021-10-26,대한항공,도쿄/ 나리타
일요일,AF7885,18:40,2021-03-31,2021-10-26,에어 프랑스,프놈펜
일요일,CZ4506,18:40,2021-03-31,2021-10-26,중국남방항공,베이징
일요일,DL026,18:40,2021-03-31,2021-04-08,델타항공,애틀랜타
일요일,DL7680,18:40,2021-03-31,2021-10-26,델타항공,다낭
일요일,DL7871,18:40,2021-03-31,2021-10-26,델타항공,프놈펜
일요일,KE5035,18:40,2021-03-31,2021-04-08,대한항공,애틀랜타
일요일,KE853,18:40,2021-03-31,2021-10-26,대한항공,베이징
일요일,KE463,18:40,2021-03-31,2021-10-26,대한항공,다낭
일요일,KE689,18:40,2021-03-31,2021-10-26,대한항공,프놈펜
일요일,KE8645,18:40,2021-03-31,2021-03-31,대한항공,싱가포르
일요일,KE121,18:40,2021-03-31,2021-10-26,대한항공,시드니
일요일,VN3441,18:40,2021-03-31,2021-10-26,베트남항공,다낭
일요일,AF7878,18:45,2021-03-31,2021-05-31,에어 프랑스,양곤
